MarketID,MarketName,EntryDate,CommodityID,CommodityName,ModalPrice,Unit
213,Mawiong Regulated Market,19-08-2020,9,Broomstick,9000,Quintal
213,Mawiong Regulated Market,19-08-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,19-09-2014,9,Broomstick,8500,Quintal
213,Mawiong Regulated Market,19-09-2015,9,Broomstick,8800,Quintal
213,Mawiong Regulated Market,19-09-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,19-09-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,19-09-2019,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,19-09-2020,9,Broomstick,11000,Quintal
213,Mawiong Regulated Market,19-10-2015,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,19-10-2016,9,Broomstick,5200,Quintal
213,Mawiong Regulated Market,19-10-2017,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,19-10-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,19-10-2020,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,19-10-2021,9,Broomstick,13000,Quintal
213,Mawiong Regulated Market,19-11-2015,9,Broomstick,9000,Quintal
213,Mawiong Regulated Market,19-11-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,19-11-2018,9,Broomstick,3200,Quintal
213,Mawiong Regulated Market,19-11-2019,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,19-11-2020,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,19-11-2021,9,Broomstick,13500,Quintal
213,Mawiong Regulated Market,19-12-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,19-08-2014,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,20-01-2015,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,20-01-2016,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,20-01-2017,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,20-01-2018,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,20-01-2021,9,Broomstick,10500,Quintal
213,Mawiong Regulated Market,20-01-2022,9,Broomstick,11500,Quintal
213,Mawiong Regulated Market,20-02-2015,9,Broomstick,6200,Quintal
213,Mawiong Regulated Market,20-02-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,20-02-2017,9,Broomstick,4600,Quintal
213,Mawiong Regulated Market,20-02-2018,9,Broomstick,3300,Quintal
213,Mawiong Regulated Market,20-02-2019,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,20-02-2020,9,Broomstick,6900,Quintal
213,Mawiong Regulated Market,20-02-2021,9,Broomstick,8300,Quintal
213,Mawiong Regulated Market,20-03-2014,9,Broomstick,5900,Quintal
213,Mawiong Regulated Market,20-03-2015,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,20-03-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,20-03-2018,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,20-03-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,20-03-2020,9,Broomstick,6600,Quintal
213,Mawiong Regulated Market,20-03-2021,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,20-04-2015,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,20-04-2017,9,Broomstick,2800,Quintal
213,Mawiong Regulated Market,20-04-2018,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,20-04-2019,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,20-04-2021,9,Broomstick,9500,Quintal
213,Mawiong Regulated Market,20-05-2014,9,Broomstick,6500,Quintal
213,Mawiong Regulated Market,20-05-2017,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,20-05-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,20-05-2020,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,20-06-2014,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,20-06-2015,9,Broomstick,7300,Quintal
213,Mawiong Regulated Market,20-06-2016,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,20-06-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,20-06-2018,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,20-06-2019,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,20-06-2020,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,20-07-2015,9,Broomstick,8600,Quintal
213,Mawiong Regulated Market,20-07-2016,9,Broomstick,7400,Quintal
213,Mawiong Regulated Market,20-07-2017,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,20-07-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,20-07-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,20-07-2020,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,20-07-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,20-08-2016,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,20-08-2018,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,20-08-2019,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,20-08-2020,9,Broomstick,9500,Quintal
213,Mawiong Regulated Market,20-08-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,20-09-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,20-09-2019,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,20-09-2021,9,Broomstick,13300,Quintal
213,Mawiong Regulated Market,20-10-2014,9,Broomstick,8800,Quintal
213,Mawiong Regulated Market,20-10-2015,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,20-10-2016,9,Broomstick,4600,Quintal
213,Mawiong Regulated Market,20-10-2017,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,20-10-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,20-10-2020,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,20-10-2021,9,Broomstick,13500,Quintal
213,Mawiong Regulated Market,20-11-2015,9,Broomstick,9000,Quintal
213,Mawiong Regulated Market,20-11-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,20-11-2019,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,20-11-2020,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,20-11-2021,9,Broomstick,14000,Quintal
213,Mawiong Regulated Market,20-12-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,20-12-2017,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,20-05-2015,9,Broomstick,7800,Quintal
213,Mawiong Regulated Market,20-05-2016,9,Broomstick,6700,Quintal
213,Mawiong Regulated Market,20-08-2014,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,21-01-2015,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,21-01-2016,9,Broomstick,6500,Quintal
213,Mawiong Regulated Market,21-01-2017,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,21-01-2019,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,21-01-2020,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,21-01-2021,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,21-01-2022,9,Broomstick,11100,Quintal
213,Mawiong Regulated Market,21-02-2015,9,Broomstick,6200,Quintal
213,Mawiong Regulated Market,21-02-2017,9,Broomstick,4500,Quintal
213,Mawiong Regulated Market,21-02-2018,9,Broomstick,3200,Quintal
213,Mawiong Regulated Market,21-02-2020,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,21-02-2022,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,21-03-2014,9,Broomstick,5800,Quintal
213,Mawiong Regulated Market,21-03-2015,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,21-03-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,21-03-2017,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,21-03-2018,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,21-03-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,21-03-2022,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,21-04-2014,9,Broomstick,5600,Quintal
213,Mawiong Regulated Market,21-04-2015,9,Broomstick,7600,Quintal
213,Mawiong Regulated Market,21-04-2016,9,Broomstick,7200,Quintal
213,Mawiong Regulated Market,21-04-2017,9,Broomstick,2800,Quintal
213,Mawiong Regulated Market,21-04-2018,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,21-04-2021,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,21-05-2014,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,21-05-2016,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,21-05-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,21-05-2019,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,21-05-2020,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,21-06-2014,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,21-06-2016,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,21-06-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,21-06-2018,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,21-06-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,21-06-2021,9,Broomstick,11000,Quintal
213,Mawiong Regulated Market,21-07-2016,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,21-07-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,21-07-2020,9,Broomstick,7200,Quintal
213,Mawiong Regulated Market,21-07-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,21-08-2017,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,21-08-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,21-08-2019,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,21-08-2020,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,21-08-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,21-09-2015,9,Broomstick,8800,Quintal
213,Mawiong Regulated Market,21-09-2016,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,21-09-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,21-09-2019,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,21-09-2020,9,Broomstick,11000,Quintal
213,Mawiong Regulated Market,21-09-2021,9,Broomstick,12800,Quintal
213,Mawiong Regulated Market,21-10-2014,9,Broomstick,7800,Quintal
213,Mawiong Regulated Market,21-10-2015,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,21-10-2016,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,21-10-2017,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,21-10-2020,9,Broomstick,13000,Quintal
213,Mawiong Regulated Market,21-10-2021,9,Broomstick,13000,Quintal
213,Mawiong Regulated Market,21-11-2015,9,Broomstick,9000,Quintal
213,Mawiong Regulated Market,21-11-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,21-11-2017,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,21-11-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,21-11-2019,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,21-11-2020,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,21-12-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,21-12-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,21-05-2015,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,21-07-2014,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,21-08-2014,9,Broomstick,8500,Quintal
213,Mawiong Regulated Market,22-01-2015,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,22-01-2016,9,Broomstick,6500,Quintal
213,Mawiong Regulated Market,22-01-2018,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,22-01-2019,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,22-01-2020,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,22-01-2021,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,22-01-2022,9,Broomstick,11100,Quintal
213,Mawiong Regulated Market,22-02-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,22-02-2017,9,Broomstick,4500,Quintal
213,Mawiong Regulated Market,22-02-2018,9,Broomstick,3200,Quintal
213,Mawiong Regulated Market,22-02-2019,9,Broomstick,3700,Quintal
213,Mawiong Regulated Market,22-02-2020,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,22-02-2021,9,Broomstick,8300,Quintal
213,Mawiong Regulated Market,22-02-2022,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,22-03-2014,9,Broomstick,5900,Quintal
213,Mawiong Regulated Market,22-03-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,22-03-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,22-03-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,22-03-2021,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,22-03-2022,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,22-04-2014,9,Broomstick,6200,Quintal
213,Mawiong Regulated Market,22-04-2016,9,Broomstick,7200,Quintal
213,Mawiong Regulated Market,22-04-2017,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,22-04-2019,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,22-04-2021,9,Broomstick,9500,Quintal
213,Mawiong Regulated Market,22-05-2014,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,22-05-2017,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,22-05-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,22-05-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,22-05-2020,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,22-06-2015,9,Broomstick,7700,Quintal
213,Mawiong Regulated Market,22-06-2016,9,Broomstick,6500,Quintal
213,Mawiong Regulated Market,22-06-2017,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,22-06-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,22-06-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,22-06-2020,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,22-06-2021,9,Broomstick,11000,Quintal
213,Mawiong Regulated Market,22-07-2015,9,Broomstick,3200,Quintal
213,Mawiong Regulated Market,22-07-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,22-07-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,22-07-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,22-07-2020,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,22-07-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,22-08-2016,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,22-08-2017,9,Broomstick,3200,Quintal
213,Mawiong Regulated Market,22-08-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,22-08-2019,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,22-08-2020,9,Broomstick,9000,Quintal
213,Mawiong Regulated Market,22-09-2015,9,Broomstick,8800,Quintal
213,Mawiong Regulated Market,22-09-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,22-09-2020,9,Broomstick,11000,Quintal
213,Mawiong Regulated Market,22-09-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,22-10-2014,9,Broomstick,9000,Quintal
213,Mawiong Regulated Market,22-10-2016,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,22-10-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,22-10-2019,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,22-10-2020,9,Broomstick,13000,Quintal
213,Mawiong Regulated Market,22-10-2021,9,Broomstick,13000,Quintal
213,Mawiong Regulated Market,22-11-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,22-11-2017,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,22-11-2018,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,22-11-2019,9,Broomstick,7400,Quintal
213,Mawiong Regulated Market,22-11-2021,9,Broomstick,14000,Quintal
213,Mawiong Regulated Market,22-12-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,22-07-2014,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,22-08-2014,9,Broomstick,8500,Quintal
213,Mawiong Regulated Market,23-01-2015,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,23-01-2016,9,Broomstick,6500,Quintal
213,Mawiong Regulated Market,23-01-2017,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,23-01-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,23-01-2019,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,23-01-2020,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,23-01-2021,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,23-02-2015,9,Broomstick,6200,Quintal
213,Mawiong Regulated Market,23-02-2016,9,Broomstick,6400,Quintal
213,Mawiong Regulated Market,23-02-2017,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,23-02-2018,9,Broomstick,3200,Quintal
213,Mawiong Regulated Market,23-02-2019,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,23-02-2021,9,Broomstick,8200,Quintal
213,Mawiong Regulated Market,23-02-2022,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,23-03-2015,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,23-03-2017,9,Broomstick,4100,Quintal
213,Mawiong Regulated Market,23-03-2018,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,23-03-2019,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,23-03-2021,9,Broomstick,8400,Quintal
213,Mawiong Regulated Market,23-03-2022,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,23-04-2014,9,Broomstick,5600,Quintal
213,Mawiong Regulated Market,23-04-2015,9,Broomstick,7800,Quintal
213,Mawiong Regulated Market,23-04-2018,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,23-04-2019,9,Broomstick,5800,Quintal
213,Mawiong Regulated Market,23-04-2021,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,23-05-2015,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,23-05-2017,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,23-05-2018,9,Broomstick,4200,Quintal
213,Mawiong Regulated Market,23-05-2019,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,23-05-2020,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,23-06-2014,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,23-06-2016,9,Broomstick,7200,Quintal
213,Mawiong Regulated Market,23-06-2017,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,23-06-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,23-06-2020,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,23-06-2021,9,Broomstick,11000,Quintal
213,Mawiong Regulated Market,23-07-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,23-07-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,23-07-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,23-07-2020,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,23-07-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,23-08-2014,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,23-08-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,23-08-2017,9,Broomstick,3200,Quintal
213,Mawiong Regulated Market,23-08-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,23-08-2019,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,23-08-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,23-09-2015,9,Broomstick,8500,Quintal
213,Mawiong Regulated Market,23-09-2019,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,23-09-2020,9,Broomstick,12500,Quintal
213,Mawiong Regulated Market,23-09-2021,9,Broomstick,13000,Quintal
213,Mawiong Regulated Market,23-10-2017,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,23-10-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,23-10-2019,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,23-10-2020,9,Broomstick,12500,Quintal
213,Mawiong Regulated Market,23-10-2021,9,Broomstick,13000,Quintal
213,Mawiong Regulated Market,23-11-2015,9,Broomstick,9000,Quintal
213,Mawiong Regulated Market,23-11-2018,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,23-11-2019,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,23-12-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,23-05-2014,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,23-05-2016,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,23-07-2014,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,24-01-2015,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,24-01-2017,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,24-01-2018,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,24-01-2019,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,24-01-2020,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,24-01-2022,9,Broomstick,11100,Quintal
213,Mawiong Regulated Market,24-02-2015,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,24-02-2016,9,Broomstick,6600,Quintal
213,Mawiong Regulated Market,24-02-2017,9,Broomstick,4400,Quintal
213,Mawiong Regulated Market,24-02-2018,9,Broomstick,2800,Quintal
213,Mawiong Regulated Market,24-02-2020,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,24-02-2021,9,Broomstick,8400,Quintal
213,Mawiong Regulated Market,24-02-2022,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,24-03-2014,9,Broomstick,5900,Quintal
213,Mawiong Regulated Market,24-03-2015,9,Broomstick,7800,Quintal
213,Mawiong Regulated Market,24-03-2016,9,Broomstick,6500,Quintal
213,Mawiong Regulated Market,24-03-2018,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,24-03-2021,9,Broomstick,8400,Quintal
213,Mawiong Regulated Market,24-03-2022,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,24-04-2014,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,24-04-2015,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,24-04-2017,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,24-04-2018,9,Broomstick,2800,Quintal
213,Mawiong Regulated Market,24-04-2019,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,24-04-2020,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,24-04-2021,9,Broomstick,9500,Quintal
213,Mawiong Regulated Market,24-05-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,24-05-2017,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,24-05-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,24-05-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,24-06-2014,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,24-06-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,24-06-2017,9,Broomstick,4100,Quintal
213,Mawiong Regulated Market,24-06-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,24-06-2020,9,Broomstick,6500,Quintal
213,Mawiong Regulated Market,24-06-2021,9,Broomstick,11000,Quintal
213,Mawiong Regulated Market,24-07-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,24-07-2019,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,24-07-2020,9,Broomstick,7800,Quintal
213,Mawiong Regulated Market,24-08-2016,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,24-08-2017,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,24-08-2018,9,Broomstick,3800,Quintal
213,Mawiong Regulated Market,24-08-2019,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,24-08-2020,9,Broomstick,9000,Quintal
213,Mawiong Regulated Market,24-08-2021,9,Broomstick,12000,Quintal
213,Mawiong Regulated Market,24-09-2015,9,Broomstick,8500,Quintal
213,Mawiong Regulated Market,24-09-2019,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,24-09-2020,9,Broomstick,12200,Quintal
213,Mawiong Regulated Market,24-09-2021,9,Broomstick,13000,Quintal
213,Mawiong Regulated Market,24-10-2015,9,Broomstick,8800,Quintal
213,Mawiong Regulated Market,24-10-2016,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,24-10-2017,9,Broomstick,2500,Quintal
213,Mawiong Regulated Market,24-10-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,24-10-2019,9,Broomstick,7000,Quintal
213,Mawiong Regulated Market,24-10-2020,9,Broomstick,13000,Quintal
213,Mawiong Regulated Market,24-11-2015,9,Broomstick,9000,Quintal
213,Mawiong Regulated Market,24-11-2016,9,Broomstick,4500,Quintal
213,Mawiong Regulated Market,24-11-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,24-11-2018,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,24-11-2021,9,Broomstick,13500,Quintal
213,Mawiong Regulated Market,24-12-2016,9,Broomstick,5500,Quintal
213,Mawiong Regulated Market,24-07-2014,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,24-09-2014,9,Broomstick,8200,Quintal
213,Mawiong Regulated Market,25-01-2016,9,Broomstick,6500,Quintal
213,Mawiong Regulated Market,25-01-2017,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,25-01-2018,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,25-01-2019,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,25-01-2020,9,Broomstick,6200,Quintal
213,Mawiong Regulated Market,25-01-2021,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,25-01-2022,9,Broomstick,11500,Quintal
213,Mawiong Regulated Market,25-02-2015,9,Broomstick,6200,Quintal
213,Mawiong Regulated Market,25-02-2016,9,Broomstick,6500,Quintal
213,Mawiong Regulated Market,25-02-2017,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,25-02-2019,9,Broomstick,4000,Quintal
213,Mawiong Regulated Market,25-02-2020,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,25-02-2021,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,25-02-2022,9,Broomstick,10000,Quintal
213,Mawiong Regulated Market,25-03-2014,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,25-03-2015,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,25-03-2017,9,Broomstick,3500,Quintal
213,Mawiong Regulated Market,25-03-2019,9,Broomstick,5000,Quintal
213,Mawiong Regulated Market,25-03-2021,9,Broomstick,8800,Quintal
213,Mawiong Regulated Market,25-04-2014,9,Broomstick,6000,Quintal
213,Mawiong Regulated Market,25-04-2015,9,Broomstick,7500,Quintal
213,Mawiong Regulated Market,25-04-2017,9,Broomstick,3000,Quintal
213,Mawiong Regulated Market,25-04-2018,9,Broomstick,2800,Quintal
213,Mawiong Regulated Market,25-04-2019,9,Broomstick,6200,Quintal
213,Mawiong Regulated Market,25-05-2015,9,Broomstick,8000,Quintal
213,Mawiong Regulated Market,25-05-2016,9,Broomstick,6800,Quintal
213,Mawiong Regulated Market,25-05-2017,9,Broomstick,3000,Quintal
